"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","ydstogo","shotgun","no_huddle","posteam_timeouts_remaining","defteam_timeouts_remaining","posteam_score","defteam_score","score_differential","play_type"
617,2014113006,"PIT","NO","NO","away","PIT","NO",80,"2014-11-30",365,1265,3065,1,0,4,0,1,"1",10,0,0,3,3,0,3,-3,0
638,2014113006,"PIT","NO","NO","away","PIT","NO",76,"2014-11-30",322,1222,3022,1,0,4,0,1,"2",6,0,0,3,3,0,3,-3,1
664,2014113006,"PIT","NO","NO","away","PIT","NO",76,"2014-11-30",316,1216,3016,1,0,4,0,1,"3",6,1,0,3,3,0,3,-3,1
1041,2014113006,"PIT","NO","NO","away","PIT","NO",80,"2014-11-30",845,845,2645,1,0,6,0,2,"1",10,0,0,3,3,0,6,-6,0
1062,2014113006,"PIT","NO","NO","away","PIT","NO",74,"2014-11-30",810,810,2610,1,0,6,0,2,"2",4,1,0,3,3,0,6,-6,1
1086,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",782,782,2582,1,0,6,0,2,"1",10,0,0,3,3,0,6,-6,1
1108,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",776,776,2576,1,0,6,0,2,"2",10,0,0,3,3,0,6,-6,0
1133,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",734,734,2534,1,0,6,0,2,"3",10,1,0,3,3,0,6,-6,1
1276,2014113006,"PIT","NO","NO","away","PIT","NO",79,"2014-11-30",587,587,2387,1,0,8,0,2,"1",10,0,0,3,3,0,6,-6,0
1297,2014113006,"PIT","NO","NO","away","PIT","NO",78,"2014-11-30",557,557,2357,1,0,8,0,2,"2",9,1,0,3,3,0,6,-6,1
1321,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",517,517,2317,1,0,8,0,2,"1",10,0,0,3,3,0,6,-6,1
1347,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",510,510,2310,1,0,8,0,2,"2",10,1,0,3,3,0,6,-6,1
1371,2014113006,"PIT","NO","NO","away","PIT","NO",60,"2014-11-30",473,473,2273,1,0,8,0,2,"3",2,0,0,3,3,0,6,-6,0
1392,2014113006,"PIT","NO","NO","away","PIT","PIT",47,"2014-11-30",434,434,2234,1,0,8,0,2,"1",10,0,0,3,3,0,6,-6,0
1424,2014113006,"PIT","NO","NO","away","PIT","PIT",27,"2014-11-30",409,409,2209,1,0,8,0,2,"1",10,0,0,3,3,0,6,-6,0
1445,2014113006,"PIT","NO","NO","away","PIT","PIT",15,"2014-11-30",371,371,2171,1,0,8,1,2,"1",10,1,0,3,3,0,6,-6,1
1577,2014113006,"PIT","NO","NO","away","PIT","NO",80,"2014-11-30",262,262,2062,1,0,10,0,2,"1",10,0,0,3,3,7,6,1,0
1598,2014113006,"PIT","NO","NO","away","PIT","NO",75,"2014-11-30",230,230,2030,1,0,10,0,2,"2",5,1,0,3,3,7,6,1,1
1624,2014113006,"PIT","NO","NO","away","PIT","NO",75,"2014-11-30",225,225,2025,1,0,10,0,2,"3",5,1,0,3,3,7,6,1,1
1648,2014113006,"PIT","NO","NO","away","PIT","NO",69,"2014-11-30",205,205,2005,1,0,10,0,2,"1",10,0,0,3,3,7,6,1,0
1669,2014113006,"PIT","NO","NO","away","PIT","NO",67,"2014-11-30",169,169,1969,1,0,10,0,2,"2",8,0,0,3,3,7,6,1,0
1690,2014113006,"PIT","NO","NO","away","PIT","NO",65,"2014-11-30",125,125,1925,1,0,10,0,2,"3",6,1,0,3,3,7,6,1,1
1731,2014113006,"PIT","NO","NO","away","PIT","PIT",21,"2014-11-30",117,117,1917,1,0,10,0,2,"1",10,0,0,3,3,7,6,1,0
1752,2014113006,"PIT","NO","NO","away","PIT","PIT",12,"2014-11-30",80,80,1880,1,0,10,0,2,"2",1,0,0,3,3,7,6,1,0
1773,2014113006,"PIT","NO","NO","away","PIT","PIT",4,"2014-11-30",41,41,1841,1,0,10,1,2,"1",4,0,0,3,3,7,6,1,1
2073,2014113006,"PIT","NO","NO","away","PIT","NO",75,"2014-11-30",894,1794,1794,2,0,12,0,3,"1",10,0,0,3,3,14,6,8,0
2094,2014113006,"PIT","NO","NO","away","PIT","NO",73,"2014-11-30",861,1761,1761,2,0,12,0,3,"2",8,1,0,3,3,14,6,8,1
2146,2014113006,"PIT","NO","NO","away","PIT","NO",68,"2014-11-30",823,1723,1723,2,0,12,0,3,"3",3,1,0,3,2,14,6,8,1
2264,2014113006,"PIT","NO","NO","away","PIT","PIT",15,"2014-11-30",728,1628,1628,2,0,14,0,3,"1",10,0,0,3,2,14,6,8,0
2285,2014113006,"PIT","NO","NO","away","PIT","PIT",11,"2014-11-30",694,1594,1594,2,0,14,1,3,"2",6,0,0,3,2,14,6,8,1
2784,2014113006,"PIT","NO","NO","away","PIT","NO",89,"2014-11-30",258,1158,1158,2,0,16,0,3,"1",10,1,0,2,2,21,13,8,1
2808,2014113006,"PIT","NO","NO","away","PIT","NO",90,"2014-11-30",220,1120,1120,2,0,16,0,3,"2",11,0,0,2,2,21,13,8,1
2832,2014113006,"PIT","NO","NO","away","PIT","NO",69,"2014-11-30",194,1094,1094,2,0,16,0,3,"1",10,0,0,2,2,21,13,8,0
2853,2014113006,"PIT","NO","NO","away","PIT","NO",69,"2014-11-30",160,1060,1060,2,0,16,0,3,"2",10,1,0,2,2,21,13,8,1
2877,2014113006,"PIT","NO","NO","away","PIT","NO",69,"2014-11-30",120,1020,1020,2,0,16,1,3,"3",10,1,0,2,2,21,13,8,1
3111,2014113006,"PIT","NO","NO","away","PIT","NO",80,"2014-11-30",886,886,886,2,0,18,0,4,"1",10,0,0,2,2,28,16,12,0
3132,2014113006,"PIT","NO","NO","away","PIT","NO",77,"2014-11-30",849,849,849,2,0,18,0,4,"2",7,0,0,2,2,28,16,12,1
3156,2014113006,"PIT","NO","NO","away","PIT","NO",60,"2014-11-30",816,816,816,2,0,18,0,4,"1",10,0,0,2,2,28,16,12,1
3175,2014113006,"PIT","NO","NO","away","PIT","NO",67,"2014-11-30",770,770,770,2,0,18,0,4,"2",17,0,0,2,2,28,16,12,1
3254,2014113006,"PIT","NO","NO","away","PIT","PIT",49,"2014-11-30",747,747,747,2,0,18,0,4,"1",10,0,0,2,2,28,16,12,0
3275,2014113006,"PIT","NO","NO","away","PIT","PIT",49,"2014-11-30",711,711,711,2,0,18,0,4,"2",10,0,0,2,2,28,16,12,0
3326,2014113006,"PIT","NO","NO","away","PIT","PIT",37,"2014-11-30",657,657,657,2,0,18,0,4,"1",10,0,0,2,2,28,16,12,1
3352,2014113006,"PIT","NO","NO","away","PIT","PIT",37,"2014-11-30",652,652,652,2,0,18,0,4,"2",10,0,0,2,2,28,16,12,0
3406,2014113006,"PIT","NO","NO","away","PIT","PIT",3,"2014-11-30",628,628,628,2,0,18,1,4,"1",3,1,0,1,2,28,16,12,1
3736,2014113006,"PIT","NO","NO","away","PIT","NO",55,"2014-11-30",477,477,477,2,0,20,0,4,"1",10,0,0,1,2,35,16,19,0
3780,2014113006,"PIT","NO","NO","away","PIT","NO",64,"2014-11-30",418,418,418,2,0,20,0,4,"2",19,0,0,1,2,35,16,19,0
3818,2014113006,"PIT","NO","NO","away","PIT","NO",61,"2014-11-30",413,413,413,2,0,20,0,4,"3",16,0,0,1,1,35,16,19,0
4319,2014113006,"PIT","NO","NO","away","PIT","NO",55,"2014-11-30",154,154,154,2,0,22,0,4,"1",10,0,0,1,1,35,24,11,0
4357,2014113006,"PIT","NO","NO","away","PIT","NO",58,"2014-11-30",147,147,147,2,0,22,0,4,"2",13,0,0,1,0,35,24,11,0
4395,2014113006,"PIT","NO","NO","away","PIT","NO",57,"2014-11-30",120,120,120,2,0,22,0,4,"3",12,0,0,1,0,35,24,11,0
207,2014120700,"CIN","PIT","CIN","home","PIT","CIN",58,"2014-12-07",695,1595,3395,1,0,2,0,1,"1",10,1,0,3,3,0,0,0,1
231,2014120700,"CIN","PIT","CIN","home","PIT","CIN",51,"2014-12-07",665,1565,3365,1,0,2,0,1,"2",3,0,0,3,3,0,0,0,0
252,2014120700,"CIN","PIT","CIN","home","PIT","PIT",47,"2014-12-07",639,1539,3339,1,0,2,0,1,"1",10,1,0,3,3,0,0,0,1
276,2014120700,"CIN","PIT","CIN","home","PIT","PIT",44,"2014-12-07",622,1522,3322,1,0,2,0,1,"2",7,1,0,3,3,0,0,0,1
300,2014120700,"CIN","PIT","CIN","home","PIT","PIT",40,"2014-12-07",582,1482,3282,1,0,2,0,1,"3",3,1,0,3,3,0,0,0,1
456,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",502,1402,3202,1,0,4,0,1,"1",10,1,0,3,3,0,0,0,0
477,2014120700,"CIN","PIT","CIN","home","PIT","CIN",76,"2014-12-07",473,1373,3173,1,0,4,0,1,"2",6,0,0,3,3,0,0,0,1
501,2014120700,"CIN","PIT","CIN","home","PIT","CIN",72,"2014-12-07",443,1343,3143,1,0,4,0,1,"3",2,1,0,3,3,0,0,0,0
699,2014120700,"CIN","PIT","CIN","home","PIT","CIN",85,"2014-12-07",199,1099,2899,1,0,6,0,1,"1",10,0,0,3,3,0,0,0,1
723,2014120700,"CIN","PIT","CIN","home","PIT","CIN",73,"2014-12-07",176,1076,2876,1,0,6,0,1,"1",10,0,0,3,3,0,0,0,0
761,2014120700,"CIN","PIT","CIN","home","PIT","CIN",70,"2014-12-07",137,1037,2837,1,0,6,0,1,"2",7,0,0,2,3,0,0,0,1
780,2014120700,"CIN","PIT","CIN","home","PIT","CIN",73,"2014-12-07",92,992,2792,1,0,6,0,1,"3",10,1,0,2,3,0,0,0,1
1092,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",677,677,2477,1,0,8,0,2,"1",10,1,0,2,3,0,7,-7,1
1116,2014120700,"CIN","PIT","CIN","home","PIT","CIN",71,"2014-12-07",658,658,2458,1,0,8,0,2,"2",1,0,0,2,3,0,7,-7,0
1137,2014120700,"CIN","PIT","CIN","home","PIT","CIN",69,"2014-12-07",627,627,2427,1,0,8,0,2,"1",10,0,0,2,3,0,7,-7,1
1161,2014120700,"CIN","PIT","CIN","home","PIT","PIT",13,"2014-12-07",586,586,2386,1,0,8,0,2,"1",10,1,0,2,3,0,7,-7,0
1182,2014120700,"CIN","PIT","CIN","home","PIT","PIT",10,"2014-12-07",551,551,2351,1,0,8,1,2,"2",7,0,0,2,3,0,7,-7,1
1332,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",462,462,2262,1,0,10,0,2,"1",10,0,0,2,3,7,7,0,0
1353,2014120700,"CIN","PIT","CIN","home","PIT","CIN",65,"2014-12-07",429,429,2229,1,0,10,0,2,"1",10,0,0,2,3,7,7,0,1
1377,2014120700,"CIN","PIT","CIN","home","PIT","CIN",57,"2014-12-07",393,393,2193,1,0,10,0,2,"2",2,0,0,2,3,7,7,0,0
1435,2014120700,"CIN","PIT","CIN","home","PIT","CIN",51,"2014-12-07",353,353,2153,1,0,10,0,2,"1",10,0,0,2,3,7,7,0,0
1456,2014120700,"CIN","PIT","CIN","home","PIT","PIT",49,"2014-12-07",315,315,2115,1,0,10,0,2,"2",8,1,0,2,3,7,7,0,1
1478,2014120700,"CIN","PIT","CIN","home","PIT","PIT",49,"2014-12-07",309,309,2109,1,0,10,0,2,"3",8,1,0,2,3,7,7,0,1
1502,2014120700,"CIN","PIT","CIN","home","PIT","PIT",36,"2014-12-07",282,282,2082,1,0,10,0,2,"1",10,1,0,2,3,7,7,0,1
1553,2014120700,"CIN","PIT","CIN","home","PIT","PIT",35,"2014-12-07",222,222,2022,1,0,10,0,2,"2",9,1,0,2,3,7,7,0,1
1577,2014120700,"CIN","PIT","CIN","home","PIT","PIT",20,"2014-12-07",187,187,1987,1,0,10,0,2,"1",10,1,0,2,3,7,7,0,1
1603,2014120700,"CIN","PIT","CIN","home","PIT","PIT",20,"2014-12-07",183,183,1983,1,0,10,1,2,"2",10,1,0,2,3,7,7,0,0
2125,2014120700,"CIN","PIT","CIN","home","PIT","CIN",85,"2014-12-07",895,1795,1795,2,0,13,0,3,"1",10,1,0,3,3,14,10,4,1
2144,2014120700,"CIN","PIT","CIN","home","PIT","CIN",87,"2014-12-07",862,1762,1762,2,0,13,0,3,"2",12,1,0,3,3,14,10,4,1
2168,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",823,1723,1723,2,0,13,0,3,"3",5,1,0,3,3,14,10,4,1
2192,2014120700,"CIN","PIT","CIN","home","PIT","CIN",69,"2014-12-07",801,1701,1701,2,0,13,0,3,"1",10,1,0,3,3,14,10,4,1
2221,2014120700,"CIN","PIT","CIN","home","PIT","CIN",58,"2014-12-07",775,1675,1675,2,0,13,0,3,"1",10,0,0,3,3,14,10,4,0
2242,2014120700,"CIN","PIT","CIN","home","PIT","CIN",56,"2014-12-07",735,1635,1635,2,0,13,0,3,"2",8,1,0,3,3,14,10,4,0
2318,2014120700,"CIN","PIT","CIN","home","PIT","CIN",61,"2014-12-07",688,1588,1588,2,0,13,0,3,"3",13,1,0,2,3,14,10,4,1
2667,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",324,1224,1224,2,0,15,0,3,"1",10,0,0,2,3,14,17,-3,1
2691,2014120700,"CIN","PIT","CIN","home","PIT","CIN",75,"2014-12-07",292,1192,1192,2,0,15,0,3,"2",5,0,0,2,3,14,17,-3,0
2712,2014120700,"CIN","PIT","CIN","home","PIT","CIN",73,"2014-12-07",256,1156,1156,2,0,15,0,3,"3",3,1,0,2,3,14,17,-3,1
2920,2014120700,"CIN","PIT","CIN","home","PIT","CIN",84,"2014-12-07",50,950,950,2,0,17,0,3,"1",10,0,0,2,3,14,17,-3,0
2941,2014120700,"CIN","PIT","CIN","home","PIT","CIN",81,"2014-12-07",10,910,910,2,0,17,1,3,"2",7,0,0,2,3,14,17,-3,1
3165,2014120700,"CIN","PIT","CIN","home","PIT","CIN",74,"2014-12-07",807,807,807,2,0,19,0,4,"1",10,0,0,2,2,21,20,1,0
3186,2014120700,"CIN","PIT","CIN","home","PIT","CIN",71,"2014-12-07",771,771,771,2,0,19,0,4,"2",7,1,0,2,2,21,20,1,0
3362,2014120700,"CIN","PIT","CIN","home","PIT","CIN",80,"2014-12-07",687,687,687,2,0,21,0,4,"1",10,1,0,2,2,21,28,-7,1
3386,2014120700,"CIN","PIT","CIN","home","PIT","CIN",59,"2014-12-07",652,652,652,2,0,21,0,4,"1",10,1,0,2,2,21,28,-7,0
3450,2014120700,"CIN","PIT","CIN","home","PIT","CIN",65,"2014-12-07",585,585,585,2,0,21,0,4,"2",16,1,0,2,2,21,28,-7,1
3474,2014120700,"CIN","PIT","CIN","home","PIT","CIN",58,"2014-12-07",540,540,540,2,0,21,0,4,"3",9,1,0,2,2,21,28,-7,1
3580,2014120700,"CIN","PIT","CIN","home","PIT","CIN",73,"2014-12-07",506,506,506,2,0,23,0,4,"1",10,1,0,2,2,21,35,-14,1
3602,2014120700,"CIN","PIT","CIN","home","PIT","CIN",73,"2014-12-07",501,501,501,2,0,23,0,4,"2",10,1,0,2,2,21,35,-14,1
3666,2014120700,"CIN","PIT","CIN","home","PIT","CIN",83,"2014-12-07",471,471,471,2,0,23,0,4,"3",20,1,0,2,2,21,35,-14,1
3924,2014120700,"CIN","PIT","CIN","home","PIT","CIN",72,"2014-12-07",301,301,301,2,0,25,0,4,"1",5,1,0,1,2,21,42,-21,1
3971,2014120700,"CIN","PIT","CIN","home","PIT","CIN",75,"2014-12-07",265,265,265,2,0,25,0,4,"2",8,1,0,1,2,21,42,-21,1
3993,2014120700,"CIN","PIT","CIN","home","PIT","CIN",75,"2014-12-07",260,260,260,2,0,25,0,4,"3",8,1,0,1,2,21,42,-21,0
4149,2014120700,"CIN","PIT","CIN","home","PIT","CIN",61,"2014-12-07",110,110,110,2,0,27,0,4,"1",10,1,0,1,2,21,42,-21,1
4173,2014120700,"CIN","PIT","CIN","home","PIT","CIN",56,"2014-12-07",84,84,84,2,0,27,0,4,"2",5,1,0,1,2,21,42,-21,1
4197,2014120700,"CIN","PIT","CIN","home","PIT","PIT",46,"2014-12-07",62,62,62,2,0,27,0,4,"1",10,1,0,1,2,21,42,-21,1
4226,2014120700,"CIN","PIT","CIN","home","PIT","PIT",46,"2014-12-07",58,58,58,2,0,27,0,4,"2",10,1,0,1,2,21,42,-21,1
4257,2014120700,"CIN","PIT","CIN","home","PIT","PIT",38,"2014-12-07",40,40,40,2,0,27,0,4,"3",2,1,0,1,2,21,42,-21,0
4283,2014120700,"CIN","PIT","CIN","home","PIT","PIT",25,"2014-12-07",33,33,33,2,0,27,0,4,"1",10,1,0,1,2,21,42,-21,1
307,2014121400,"ATL","PIT","ATL","home","PIT","ATL",80,"2014-12-14",543,1443,3243,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,0
328,2014121400,"ATL","PIT","ATL","home","PIT","ATL",72,"2014-12-14",508,1408,3208,1,0,2,0,1,"2",2,0,0,3,3,0,3,-3,0
351,2014121400,"ATL","PIT","ATL","home","PIT","ATL",72,"2014-12-14",469,1369,3169,1,0,2,0,1,"3",2,1,0,3,3,0,3,-3,1
375,2014121400,"ATL","PIT","ATL","home","PIT","ATL",67,"2014-12-14",431,1331,3131,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,1
399,2014121400,"ATL","PIT","ATL","home","PIT","ATL",58,"2014-12-14",397,1297,3097,1,0,2,0,1,"2",1,0,0,3,3,0,3,-3,0
420,2014121400,"ATL","PIT","ATL","home","PIT","PIT",46,"2014-12-14",360,1260,3060,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,0
441,2014121400,"ATL","PIT","ATL","home","PIT","PIT",44,"2014-12-14",324,1224,3024,1,0,2,0,1,"2",8,1,0,3,3,0,3,-3,1
463,2014121400,"ATL","PIT","ATL","home","PIT","PIT",44,"2014-12-14",320,1220,3020,1,0,2,0,1,"3",8,1,0,3,3,0,3,-3,1
751,2014121400,"ATL","PIT","ATL","home","PIT","ATL",62,"2014-12-14",900,900,2700,1,0,4,1,2,"1",10,0,0,3,3,0,6,-6,1
811,2014121400,"ATL","PIT","ATL","home","PIT","ATL",79,"2014-12-14",885,885,2685,1,0,5,0,2,"1",10,0,0,3,3,0,12,-12,0
832,2014121400,"ATL","PIT","ATL","home","PIT","ATL",77,"2014-12-14",845,845,2645,1,0,5,0,2,"2",8,1,0,3,3,0,12,-12,1
891,2014121400,"ATL","PIT","ATL","home","PIT","ATL",78,"2014-12-14",788,788,2588,1,0,5,0,2,"1",20,0,0,3,3,0,12,-12,0
912,2014121400,"ATL","PIT","ATL","home","PIT","ATL",68,"2014-12-14",747,747,2547,1,0,5,0,2,"2",10,1,0,3,3,0,12,-12,1
936,2014121400,"ATL","PIT","ATL","home","PIT","ATL",64,"2014-12-14",707,707,2507,1,0,5,0,2,"3",6,1,0,3,3,0,12,-12,1
1092,2014121400,"ATL","PIT","ATL","home","PIT","ATL",85,"2014-12-14",588,588,2388,1,0,7,0,2,"1",10,0,0,3,3,0,12,-12,0
1113,2014121400,"ATL","PIT","ATL","home","PIT","ATL",83,"2014-12-14",551,551,2351,1,0,7,0,2,"2",8,0,0,3,3,0,12,-12,1
1137,2014121400,"ATL","PIT","ATL","home","PIT","ATL",72,"2014-12-14",512,512,2312,1,0,7,0,2,"1",10,0,0,3,3,0,12,-12,1
1161,2014121400,"ATL","PIT","ATL","home","PIT","PIT",48,"2014-12-14",471,471,2271,1,0,7,0,2,"1",10,0,0,3,3,0,12,-12,0
1185,2014121400,"ATL","PIT","ATL","home","PIT","PIT",47,"2014-12-14",438,438,2238,1,0,7,0,2,"2",9,0,0,3,3,0,12,-12,1
1209,2014121400,"ATL","PIT","ATL","home","PIT","PIT",37,"2014-12-14",399,399,2199,1,0,7,0,2,"1",10,0,0,3,3,0,12,-12,0
1260,2014121400,"ATL","PIT","ATL","home","PIT","PIT",21,"2014-12-14",347,347,2147,1,0,7,0,2,"1",10,0,0,3,3,0,12,-12,0
1281,2014121400,"ATL","PIT","ATL","home","PIT","PIT",14,"2014-12-14",307,307,2107,1,0,7,0,2,"2",3,0,0,3,3,0,12,-12,0
1304,2014121400,"ATL","PIT","ATL","home","PIT","PIT",17,"2014-12-14",267,267,2067,1,0,7,1,2,"3",6,1,0,3,3,0,12,-12,1
1745,2014121400,"ATL","PIT","ATL","home","PIT","ATL",80,"2014-12-14",27,27,1827,1,0,9,0,2,"1",10,1,0,3,1,7,19,-12,1
1790,2014121400,"ATL","PIT","ATL","home","PIT","ATL",71,"2014-12-14",21,21,1821,1,0,9,0,2,"2",1,1,0,2,1,7,19,-12,1
1831,2014121400,"ATL","PIT","ATL","home","PIT","ATL",67,"2014-12-14",11,11,1811,1,0,9,0,2,"1",10,1,0,1,1,7,19,-12,1
1872,2014121400,"ATL","PIT","ATL","home","PIT","ATL",55,"2014-12-14",0,0,1800,1,0,9,0,2,"1",10,1,0,0,1,7,19,-12,0
1924,2014121400,"ATL","PIT","ATL","home","PIT","ATL",80,"2014-12-14",900,1800,1800,2,0,10,0,3,"1",10,0,0,3,3,7,19,-12,1
1948,2014121400,"ATL","PIT","ATL","home","PIT","PIT",34,"2014-12-14",845,1745,1745,2,0,10,0,3,"1",10,0,0,3,3,7,19,-12,1
2006,2014121400,"ATL","PIT","ATL","home","PIT","PIT",28,"2014-12-14",782,1682,1682,2,0,10,0,3,"1",20,0,0,3,3,7,19,-12,1
2030,2014121400,"ATL","PIT","ATL","home","PIT","PIT",22,"2014-12-14",749,1649,1649,2,0,10,0,3,"2",14,0,0,3,3,7,19,-12,1
2065,2014121400,"ATL","PIT","ATL","home","PIT","PIT",16,"2014-12-14",695,1595,1595,2,0,10,0,3,"3",8,1,0,3,3,7,19,-12,1
2275,2014121400,"ATL","PIT","ATL","home","PIT","ATL",79,"2014-12-14",524,1424,1424,2,0,12,0,3,"1",10,0,0,3,3,10,19,-9,0
2296,2014121400,"ATL","PIT","ATL","home","PIT","ATL",76,"2014-12-14",486,1386,1386,2,0,12,0,3,"2",7,1,0,3,3,10,19,-9,1
2318,2014121400,"ATL","PIT","ATL","home","PIT","ATL",76,"2014-12-14",481,1381,1381,2,0,12,0,3,"3",7,1,0,3,3,10,19,-9,1
2342,2014121400,"ATL","PIT","ATL","home","PIT","ATL",57,"2014-12-14",453,1353,1353,2,0,12,0,3,"1",10,0,0,3,3,10,19,-9,0
2363,2014121400,"ATL","PIT","ATL","home","PIT","PIT",45,"2014-12-14",413,1313,1313,2,0,12,0,3,"1",10,0,1,3,3,10,19,-9,1
2387,2014121400,"ATL","PIT","ATL","home","PIT","PIT",39,"2014-12-14",380,1280,1280,2,0,12,0,3,"2",4,1,1,3,3,10,19,-9,0
2408,2014121400,"ATL","PIT","ATL","home","PIT","PIT",27,"2014-12-14",331,1231,1231,2,0,12,0,3,"1",10,1,0,3,3,10,19,-9,1
2432,2014121400,"ATL","PIT","ATL","home","PIT","PIT",19,"2014-12-14",298,1198,1198,2,0,12,0,3,"2",2,0,1,3,3,10,19,-9,1
2454,2014121400,"ATL","PIT","ATL","home","PIT","PIT",19,"2014-12-14",294,1194,1194,2,0,12,0,3,"3",2,1,0,3,3,10,19,-9,1
2478,2014121400,"ATL","PIT","ATL","home","PIT","PIT",11,"2014-12-14",249,1149,1149,2,0,12,0,3,"1",10,1,1,3,3,10,19,-9,1
2502,2014121400,"ATL","PIT","ATL","home","PIT","PIT",2,"2014-12-14",216,1116,1116,2,0,12,0,3,"2",1,0,0,3,3,10,19,-9,0
2525,2014121400,"ATL","PIT","ATL","home","PIT","PIT",4,"2014-12-14",170,1070,1070,2,0,12,0,3,"3",3,1,0,3,3,10,19,-9,1
2777,2014121400,"ATL","PIT","ATL","home","PIT","ATL",84,"2014-12-14",844,844,844,2,0,14,0,4,"1",10,0,0,3,3,13,26,-13,1
2799,2014121400,"ATL","PIT","ATL","home","PIT","ATL",84,"2014-12-14",838,838,838,2,0,14,0,4,"2",10,0,0,3,3,13,26,-13,0
2820,2014121400,"ATL","PIT","ATL","home","PIT","ATL",77,"2014-12-14",799,799,799,2,0,14,0,4,"3",3,1,0,3,3,13,26,-13,0
2841,2014121400,"ATL","PIT","ATL","home","PIT","ATL",65,"2014-12-14",763,763,763,2,0,14,0,4,"1",10,0,0,3,3,13,26,-13,1
2863,2014121400,"ATL","PIT","ATL","home","PIT","ATL",65,"2014-12-14",758,758,758,2,0,14,0,4,"2",10,1,0,3,3,13,26,-13,1
2887,2014121400,"ATL","PIT","ATL","home","PIT","ATL",52,"2014-12-14",727,727,727,2,0,14,0,4,"1",10,0,0,3,3,13,26,-13,0
2908,2014121400,"ATL","PIT","ATL","home","PIT","ATL",52,"2014-12-14",688,688,688,2,0,14,0,4,"2",10,1,0,3,3,13,26,-13,1
2935,2014121400,"ATL","PIT","ATL","home","PIT","PIT",11,"2014-12-14",671,671,671,2,0,14,0,4,"1",10,0,0,3,3,13,26,-13,1
2957,2014121400,"ATL","PIT","ATL","home","PIT","PIT",11,"2014-12-14",667,667,667,2,0,14,0,4,"2",10,0,0,3,3,13,26,-13,0
2983,2014121400,"ATL","PIT","ATL","home","PIT","PIT",4,"2014-12-14",626,626,626,2,0,14,1,4,"3",3,1,0,3,3,13,26,-13,1
3245,2014121400,"ATL","PIT","ATL","home","PIT","ATL",83,"2014-12-14",383,383,383,2,0,16,0,4,"1",10,0,0,3,2,20,26,-6,1
3267,2014121400,"ATL","PIT","ATL","home","PIT","ATL",83,"2014-12-14",377,377,377,2,0,16,0,4,"2",10,1,0,3,2,20,26,-6,1
3291,2014121400,"ATL","PIT","ATL","home","PIT","ATL",79,"2014-12-14",336,336,336,2,0,16,0,4,"3",6,1,0,3,2,20,26,-6,1
345,2014122106,"PIT","KC","KC","away","PIT","KC",82,"2014-12-21",550,1450,3250,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,0
366,2014122106,"PIT","KC","KC","away","PIT","KC",72,"2014-12-21",511,1411,3211,1,0,2,0,1,"1",10,1,0,3,3,0,3,-3,1
395,2014122106,"PIT","KC","KC","away","PIT","KC",63,"2014-12-21",486,1386,3186,1,0,2,0,1,"2",1,1,0,3,3,0,3,-3,1
419,2014122106,"PIT","KC","KC","away","PIT","KC",54,"2014-12-21",444,1344,3144,1,0,2,0,1,"1",10,1,0,3,3,0,3,-3,1
438,2014122106,"PIT","KC","KC","away","PIT","KC",60,"2014-12-21",399,1299,3099,1,0,2,0,1,"2",16,1,0,3,3,0,3,-3,1
464,2014122106,"PIT","KC","KC","away","PIT","KC",60,"2014-12-21",391,1291,3091,1,0,2,0,1,"3",16,1,0,3,3,0,3,-3,1
499,2014122106,"PIT","KC","KC","away","PIT","PIT",41,"2014-12-21",376,1276,3076,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,1
523,2014122106,"PIT","KC","KC","away","PIT","PIT",35,"2014-12-21",336,1236,3036,1,0,2,0,1,"2",4,1,0,3,3,0,3,-3,1
547,2014122106,"PIT","KC","KC","away","PIT","PIT",28,"2014-12-21",301,1201,3001,1,0,2,0,1,"1",10,0,0,3,3,0,3,-3,0
568,2014122106,"PIT","KC","KC","away","PIT","PIT",27,"2014-12-21",262,1162,2962,1,0,2,0,1,"2",9,1,0,3,3,0,3,-3,1
592,2014122106,"PIT","KC","KC","away","PIT","PIT",8,"2014-12-21",221,1121,2921,1,0,2,0,1,"1",8,0,0,3,3,0,3,-3,0
613,2014122106,"PIT","KC","KC","away","PIT","PIT",10,"2014-12-21",179,1079,2879,1,0,2,0,1,"2",10,1,0,3,3,0,3,-3,1
